LHCB_Z_13TEV_DIMUON_5p1fb	36	18
   1	EWK_RAP	2.062500000000e+00	8.317440000000e+03	1.300000000000e+04	1.280000000000e+04	0.000000000000e+00	1.999959477819e+02	1.562468342046e+00	-1.273129080240e+00	-9.946320939376e-03	-2.539587614254e-03	-1.984052823636e-05	-2.590158723546e-03	-2.023561502771e-05	-6.653873643738e-10	-5.198338784170e-12	-9.656825434171e-09	-7.544394870446e-11	3.916977466667e-08	3.060138645833e-10	7.254013397783e-08	5.667197967018e-10	7.732485527450e-08	6.041004318320e-10	-4.788681834597e-08	-3.741157683279e-10	1.374281550463e-08	1.073657461299e-10	-1.148329122203e-09	-8.971321267213e-12	-1.455971147344e-15	-1.137477458863e-17	8.907798677781e-16	6.959217717016e-18	-3.226378992578e-21	-2.520608587952e-23	-2.341824153171e-21	-1.829550119665e-23	-5.792749393712e-30	-4.525585463838e-32	5.561455902902e-30	4.344887424142e-32	9.876836557197e+01	1.562468342046e+00	1.592245597046e+02	-9.946320939376e-03	-1.655543864309e+02	-1.984052823636e-05	-9.290204316522e+01	-2.023561502771e-05	1.474505592372e+02	-5.198338784170e-12	-1.382033010567e+02	-7.544394870446e-11	9.418517562575e+01	3.060138645833e-10	8.579602592050e+01	5.667197967018e-10	4.115407360557e+01	6.041004318320e-10	-8.906727493531e+00	-3.741157683279e-10	2.591967793013e-01	1.073657461299e-10	-2.500201511868e-01	-8.971321267213e-12	-1.389269109918e+00	-1.137477458863e-17	7.996909185240e-01	6.959217717016e-18	-1.783578695477e+00	-2.520608587952e-23	-8.965731783848e-01	-1.829550119665e-23	-4.331840634676e-02	-4.525585463838e-32	-7.832910454844e-02	4.344887424142e-32	
   2	EWK_RAP	2.187500000000e+00	8.317440000000e+03	1.300000000000e+04	4.040000000000e+04	0.000000000000e+00	-8.487457398503e-01	-2.100855791709e-03	-2.999917875061e+02	-7.425539294706e-01	-1.445412777303e+00	-3.577754399266e-03	-1.455280535615e+00	-3.602179543602e-03	-6.838719834323e-07	-1.692752434238e-09	-9.793269287235e-06	-2.424076556246e-08	3.933477974804e-05	9.736331620801e-08	7.213733113232e-05	1.785577503275e-07	7.617826875464e-05	1.885600711749e-07	-4.670633174180e-05	-1.156097320341e-07	1.326827618652e-05	3.284226778841e-08	-1.093037716075e-06	-2.705538901176e-09	-8.456591996589e-13	-2.093215840740e-15	4.896587721928e-13	1.212026663844e-15	-7.839554824491e-19	-1.940483867448e-21	-5.337911066227e-19	-1.321265115403e-21	8.196968875514e-28	2.028952691959e-30	-7.856833613025e-28	-1.944760795303e-30	3.747222818678e+02	-2.100855791709e-03	5.363858441327e+02	-7.425539294706e-01	-4.796530409849e+02	-3.577754399266e-03	-2.558994602897e+02	-3.602179543602e-03	2.354431550136e+02	-1.692752434238e-09	-1.254835467608e+02	-2.424076556246e-08	-2.457792480948e+01	9.736331620801e-08	-4.495390230328e+01	1.785577503275e-07	-4.780404795605e+01	1.885600711749e-07	-4.102684355454e+00	-1.156097320341e-07	-4.412617088487e+00	3.284226778841e-08	-1.388417409828e+01	-2.705538901176e-09	-3.063127195283e-01	-2.093215840740e-15	1.220397134893e+00	1.212026663844e-15	9.311105494618e-01	-1.940483867448e-21	-6.553675791805e-02	-1.321265115403e-21	1.326221758573e-01	2.028952691959e-30	7.511094950213e-01	-1.944760795303e-30	
   3	EWK_RAP	2.312500000000e+00	8.317440000000e+03	1.300000000000e+04	6.520000000000e+04	0.000000000000e+00	2.538600418553e-03	3.893558924161e-06	1.538302861979e+00	2.359360217760e-03	-2.850009669305e+02	-4.371180474394e-01	-2.806636411964e+02	-4.304657073565e-01	-3.202722552309e-04	-4.912151153849e-07	-4.507365206425e-03	-6.913136819671e-06	1.787327006589e-02	2.741299089860e-05	3.236189283095e-02	4.963480495544e-05	3.375698049372e-02	5.177450995970e-05	-2.042578369613e-02	-3.132788910450e-05	5.725041474386e-03	8.780738457647e-06	-4.628265753485e-04	-7.098567106572e-07	-1.725778478390e-10	-2.646899506734e-13	9.091673528105e-11	1.394428455231e-13	-3.402463514467e-18	-5.218502322803e-21	2.431277437695e-18	3.728953125298e-21	-1.827644021187e-25	-2.803135001820e-28	1.750732513271e-25	2.685172566366e-28	7.626881077228e+02	3.893558924161e-06	9.510284336746e+02	2.359360217760e-03	-6.922607490761e+02	-4.371180474394e-01	-2.542772936571e+02	-4.304657073565e-01	3.023325367560e+00	-4.912151153849e-07	9.822983564871e+01	-6.913136819671e-06	-8.276528506601e+01	2.741299089860e-05	7.165151281068e+00	4.963480495544e-05	5.709011903118e+01	5.177450995970e-05	-3.478131385364e+00	-3.132788910450e-05	-2.753019665771e+00	8.780738457647e-06	1.104425874719e+01	-7.098567106572e-07	7.346848479535e-01	-2.646899506734e-13	2.050114940808e+00	1.394428455231e-13	1.976742843643e+00	-5.218502322803e-21	-4.324242096417e-01	3.728953125298e-21	-2.778608816940e-03	-2.803135001820e-28	6.617291251762e-01	2.685172566366e-28	
   4	EWK_RAP	2.437500000000e+00	8.317440000000e+03	1.300000000000e+04	8.750000000000e+04	0.000000000000e+00	-1.639161764724e-05	-1.873327731113e-08	-1.702855924264e-02	-1.946121056302e-05	-2.820068524420e+02	-3.222935456480e-01	2.836054730710e+02	3.241205406525e-01	-4.054409178670e-02	-4.633610489909e-05	-5.537480471347e-01	-6.328549110111e-04	2.147262454334e+00	2.454014233525e-03	3.801350636266e+00	4.344400727161e-03	3.879473430666e+00	4.433683920761e-03	-2.292452953261e+00	-2.619946232299e-03	6.270519911467e-01	7.166308470248e-04	-4.896614363374e-02	-5.596130700999e-05	-7.222819691558e-10	-8.254651076066e-13	-3.944793404730e-10	-4.508335319691e-13	3.009174086285e-16	3.439056098612e-19	-2.245354417625e-16	-2.566119334429e-19	3.538857405421e-23	4.044408463338e-26	-3.388826575518e-23	-3.872944657735e-26	1.175990809772e+03	-1.873327731113e-08	1.205099713033e+03	-1.946121056302e-05	-5.951465026636e+02	-3.222935456480e-01	1.529371400292e+01	3.241205406525e-01	-2.220179927703e+02	-4.633610489909e-05	4.642011302349e+01	-6.328549110111e-04	6.038283189606e+01	2.454014233525e-03	4.397643889283e+01	4.344400727161e-03	-5.525075341842e+01	4.433683920761e-03	9.590031215182e+00	-2.619946232299e-03	1.176228061197e+01	7.166308470248e-04	-5.198483671003e+00	-5.596130700999e-05	2.305723749267e+00	-8.254651076066e-13	-9.380769281235e-01	-4.508335319691e-13	1.823663576553e+00	3.439056098612e-19	-5.308717000319e-01	-2.566119334429e-19	-2.376465109986e-02	4.044408463338e-26	-6.447225909055e-01	-3.872944657735e-26	
   5	EWK_RAP	2.562500000000e+00	8.317440000000e+03	1.300000000000e+04	1.063000000000e+05	0.000000000000e+00	8.891322107698e-08	8.364366987486e-11	1.212399859052e-04	1.140545492994e-07	3.601331172221e+00	3.387893859098e-03	-3.559873747916e+00	-3.348893459940e-03	-3.491165118970e+00	-3.284256932239e-03	-4.627375174800e+01	-4.353128104233e-02	1.754680702063e+02	1.650687396108e-01	3.037194112295e+02	2.857191074596e-01	3.032573250870e+02	2.852844074196e-01	-1.750048226104e+02	-1.646329469524e-01	4.671483088190e+01	4.394621907987e-02	-3.523688167245e+00	-3.314852462131e-03	-1.940023289303e-09	-1.825045427378e-12	1.101780691227e-09	1.036482305952e-12	-1.807920760022e-14	-1.700772116672e-17	1.411954418432e-14	1.328273206427e-17	-4.661072470269e-21	-4.384828288118e-24	4.462006785571e-21	4.197560475608e-24	1.733377906061e+03	8.364366987486e-11	1.358802000763e+03	1.140545492994e-07	-2.585733581137e+02	3.387893859098e-03	3.165916430715e+02	-3.348893459940e-03	-1.300916091011e+02	-3.284256932239e-03	-9.721684499805e+01	-4.353128104233e-02	3.863128864719e+01	1.650687396108e-01	-4.805773558316e+01	2.857191074596e-01	3.456111148316e+01	2.852844074196e-01	-2.139497027313e+01	-1.646329469524e-01	-1.054219062053e+01	4.394621907987e-02	2.755256694870e-01	-3.314852462131e-03	3.820684403121e+00	-1.825045427378e-12	-3.181484760169e+00	1.036482305952e-12	-4.991157649234e-01	-1.700772116672e-17	1.544031979118e+00	1.328273206427e-17	1.686505506534e-01	-4.384828288118e-24	1.828766490839e-01	4.197560475608e-24	
   6	EWK_RAP	2.687500000000e+00	8.317440000000e+03	1.300000000000e+04	1.227000000000e+05	0.000000000000e+00	-7.906268208156e-10	-6.443576371765e-13	-1.415130152004e-06	-1.153325307257e-09	-7.541621431665e-02	-6.146390734854e-05	7.327353780596e-02	5.971763472369e-05	-1.509250499045e+01	-1.230033006557e-02	-1.282443565301e+02	-1.045186279789e-01	2.885123290384e+02	2.351363724845e-01	1.622629095169e+02	1.322436100382e-01	-1.577073910808e+02	-1.285308810764e-01	2.864213179566e+02	2.334322069736e-01	-1.289099996279e+02	-1.050611243911e-01	1.517873041591e+01	1.237060343595e-02	9.058575475826e-08	7.382702099288e-11	-5.485198148340e-08	-4.470414138826e-11	1.534031897468e-12	1.250229745288e-15	-1.222200411387e-12	-9.960883548390e-16	5.991923068983e-19	4.883392884257e-22	-5.734847878714e-19	-4.673877651763e-22	2.266845530142e+03	-6.443576371765e-13	1.326670519645e+03	-1.153325307257e-09	9.979781291889e+01	-6.146390734854e-05	3.385484606499e+02	5.971763472369e-05	1.687918878477e+02	-1.230033006557e-02	-3.345954444366e+01	-1.045186279789e-01	-7.136141032192e+01	2.351363724845e-01	2.005468461163e+01	1.322436100382e-01	-6.066221054124e+00	-1.285308810764e-01	3.877886287235e+01	2.334322069736e-01	7.107921891077e+00	-1.050611243911e-01	6.417643724289e+00	1.237060343595e-02	-6.507741258435e+00	7.382702099288e-11	1.157961886153e+00	-4.470414138826e-11	-9.211410540706e-01	1.250229745288e-15	4.064835520994e-01	-9.960883548390e-16	2.236024763467e-01	4.883392884257e-22	2.531492364832e-01	-4.673877651763e-22	
   7	EWK_RAP	2.812500000000e+00	8.317440000000e+03	1.300000000000e+04	1.345000000000e+05	0.000000000000e+00	9.642693386736e-12	7.169288763373e-15	2.265602423505e-08	1.684462768405e-11	2.166644766737e-03	1.610888302406e-06	-2.069077610780e-03	-1.538347666007e-06	-4.496358259424e+01	-3.343017293252e-02	-2.257203594214e+02	-1.678218285661e-01	2.195407704882e+02	1.632273386530e-01	-1.570871098831e+02	-1.167933902477e-01	-1.624500736034e+02	-1.207807238687e-01	-2.124816144167e+02	-1.579788954771e-01	2.248935521954e+02	1.672071020040e-01	-4.514989344460e+01	-3.356869401085e-02	-3.190170670665e-06	-2.371874104584e-09	2.085429712641e-06	1.550505362558e-09	-1.022293232804e-10	-7.600693180702e-14	8.322557857422e-11	6.187775358678e-14	-6.318439218977e-17	-4.697724326377e-20	6.045955145066e-17	4.495133936852e-20	2.630063234399e+03	7.169288763373e-15	1.005724748789e+03	1.684462768405e-11	3.168396928226e+02	1.610888302406e-06	4.483535307173e+01	-1.538347666007e-06	2.221031297746e+02	-3.343017293252e-02	1.294749115342e+02	-1.678218285661e-01	1.963452745114e+01	1.632273386530e-01	4.999051564221e+00	-1.167933902477e-01	-2.271408892981e+01	-1.207807238687e-01	-4.288367912339e+01	-1.579788954771e-01	-3.400191119770e+00	1.672071020040e-01	2.162783620102e+00	-3.356869401085e-02	2.669775866984e+00	-2.371874104584e-09	8.953146603508e-01	1.550505362558e-09	-1.137270515590e+00	-7.600693180702e-14	-1.169245949473e+00	6.187775358678e-14	-1.137772659256e-01	-4.697724326377e-20	-1.293554746635e+00	4.495133936852e-20	
   8	EWK_RAP	2.937500000000e+00	8.317440000000e+03	1.300000000000e+04	1.417000000000e+05	0.000000000000e+00	-1.254098111585e-13	-8.850374817115e-17	-3.960371645887e-10	-2.794898832665e-13	-7.023226957945e-05	-4.956405757195e-08	6.587489328634e-05	4.648898608775e-08	-1.079634819662e+02	-7.619158924924e-02	-2.803478794083e+02	-1.978460687426e-01	-2.037124039859e+01	-1.437631644219e-02	-1.913344517692e+02	-1.350278417567e-01	1.861036587955e+02	1.313363858825e-01	-2.927429163308e+01	-2.065934483633e-02	-2.749307113140e+02	-1.940230849076e-01	1.079196053204e+02	7.616062478505e-02	9.428465484115e-05	6.653821795423e-08	-6.645600089236e-05	-4.689908319856e-08	5.633355855139e-09	3.975551062201e-12	-4.682838849106e-09	-3.304755715671e-12	5.400155768845e-15	3.810977959664e-18	-5.166144105512e-15	-3.645832113982e-18	2.860342958399e+03	-8.850374817115e-17	5.068125230392e+02	-2.794898832665e-13	3.584294444670e+02	-4.956405757195e-08	-2.557315294933e+02	4.648898608775e-08	2.602726285447e+01	-7.619158924924e-02	7.098060604928e+01	-1.978460687426e-01	9.220742903334e+01	-1.437631644219e-02	-3.162400556657e+01	-1.350278417567e-01	3.693099160553e+01	1.313363858825e-01	2.919549622172e+01	-2.065934483633e-02	6.083962181142e+00	-1.940230849076e-01	-1.529009422577e+01	7.616062478505e-02	-1.170445190870e+00	6.653821795423e-08	-9.392667405951e-02	-4.689908319856e-08	5.451157561855e-01	3.975551062201e-12	1.435751070288e+00	-3.304755715671e-12	-8.929472214498e-02	3.810977959664e-18	4.128625516997e-01	-3.645832113982e-18	
   9	EWK_RAP	3.062500000000e+00	8.317440000000e+03	1.300000000000e+04	1.475000000000e+05	0.000000000000e+00	2.079845585150e-15	1.410064803492e-18	8.770573846955e-12	5.946151760648e-15	2.856179605871e-06	1.936392953133e-09	-2.631811781457e-06	-1.784279173869e-09	-1.986546938659e+02	-1.346811483837e-01	-2.089782108594e+02	-1.416801429555e-01	-1.947287330790e+02	-1.320194800535e-01	7.477316753987e+01	5.069367290839e-02	8.359639764178e+01	5.667552382494e-02	1.955577276365e+02	1.325815102620e-01	1.985214480427e+02	1.345908122324e-01	-1.967540750351e+02	-1.333925932441e-01	-2.199968139127e-03	-1.491503823137e-06	1.668948921629e-03	1.131490794324e-06	-2.402557711559e-07	-1.628852685803e-10	2.037442140423e-07	1.381316705372e-10	-3.489697784408e-13	-2.365896802989e-16	3.337792471254e-13	2.262910150003e-16	3.038092918338e+03	1.410064803492e-18	-1.183574358407e+01	5.946151760648e-15	2.806945331612e+02	1.936392953133e-09	-2.808644491102e+02	-1.784279173869e-09	-1.147712842927e+02	-1.346811483837e-01	-8.569202608276e+01	-1.416801429555e-01	2.621681414252e+00	-1.320194800535e-01	-1.790735982529e+00	5.069367290839e-02	-2.682641759354e+01	5.667552382494e-02	1.340834854855e+01	1.325815102620e-01	-1.535102155042e+01	1.345908122324e-01	2.265871072102e+01	-1.333925932441e-01	-1.175135312726e-01	-1.491503823137e-06	-1.428596519366e+00	1.131490794324e-06	-1.130059885914e-01	-1.628852685803e-10	-5.498836230763e-01	1.381316705372e-10	-6.349558716364e-01	-2.365896802989e-16	-3.734725637458e-01	2.262910150003e-16	
  10	EWK_RAP	3.187500000000e+00	8.317440000000e+03	1.300000000000e+04	1.454000000000e+05	0.000000000000e+00	-4.235397816104e-17	-2.912928346701e-20	-2.345047764361e-13	-1.612825147429e-16	-1.372131683515e-07	-9.436944178230e-11	1.242637966467e-07	8.546340897296e-11	-2.817229158908e+02	-1.937571636113e-01	-1.002734311999e+01	-6.896384539198e-03	-1.230130450767e+02	-8.460319468823e-02	1.840724315090e+02	1.265972706389e-01	-1.802645079427e+02	-1.239783410885e-01	-1.134734384027e+02	-7.804225474738e-02	2.445040563032e-01	1.681595985579e-04	2.759442054652e+02	1.897828098110e-01	4.509805218549e-02	3.101654208080e-05	-3.685948361687e-02	-2.535040138712e-05	9.095422989947e-06	6.255449099001e-09	-7.872243112017e-06	-5.414197463560e-09	2.024772260693e-11	1.392553136653e-14	-1.936225763474e-11	-1.331654582857e-14	3.009740840210e+03	-2.912928346701e-20	-5.333136282240e+02	-1.612825147429e-16	1.256584500532e+02	-9.436944178230e-11	-1.314034807202e+02	8.546340897296e-11	-1.454130573763e+02	-1.937571636113e-01	-6.559090391988e+01	-6.896384539198e-03	-8.391068638124e+01	-8.460319468823e-02	1.938116989649e+00	1.265972706389e-01	7.753388728057e+00	-1.239783410885e-01	-2.730519116858e+01	-7.804225474738e-02	2.495014623594e+01	1.681595985579e-04	-6.439717892616e+00	1.897828098110e-01	-2.414903893935e+00	3.101654208080e-05	-1.498388976697e+00	-2.535040138712e-05	-3.114629910808e+00	6.255449099001e-09	-5.095578615588e-01	-5.414197463560e-09	1.504542820468e-01	1.392553136653e-14	3.405721609271e-01	-1.331654582857e-14	
